Country,Year,gdp_per_capita_constant_usd,primary_school_enrollment,under5_mortality_per_1000,basic_water_access_pct,basic_sanitation_access_pct,adolescent_fertility_rate,life_expectancy_birth,total_fertility_rate,population_growth,urban_population_pct
MDG,2002,406.70122213637,96.6876831054688,96.0,38.2126799889212,4.72902493987506,148.006,59.17,5.412,2.9899935045994,27.663
MDG,2003,433.601040301214,110.26619720459,92.0,38.8436031481293,5.18344487592683,146.797,59.693,5.329,2.93067077025108,27.936
MDG,2004,443.278654985967,124.89672088623,88.2,39.4738982619878,5.63879497378888,145.501,60.168,5.264,2.91610861061954,28.211
MDG,2005,450.955230911228,128.547912597656,84.6,40.2552973589026,6.12117429647739,143.465,60.664,5.195,2.92926937068758,28.814
MDG,2006,461.540337897729,127.919273376465,81.2,41.0378421311969,6.60626040079226,142.264,61.14,5.133,2.93769107946479,29.425
MDG,2007,473.785462328449,129.294372558594,78.1,41.820986961241,7.09404605387567,142.953,61.533,5.083,2.93494950819065,30.043
MDG,2008,490.963935389518,132.619201660156,75.3,42.6055743876338,7.58477424817969,143.365,61.992,5.043,2.93532927308935,30.67
MDG,2009,457.789754866068,140.266357421875,72.8,43.3892235845163,8.07809185945002,145.191,62.304,5.003,2.93604117284744,31.301
MDG,2010,447.417143030687,135.673193203157,70.7,44.1727775368766,8.57423264087617,143.045,62.597,4.896,2.90919662127516,31.938
MDG,2011,441.755158414121,135.663024043331,69.0,44.9557063792181,9.07317357345326,139.559,62.86,4.737,2.83965714379658,32.58
MDG,2012,442.641500123543,136.435592632075,67.7,45.7379371546935,9.57497722568056,137.347,63.007,4.613,2.76626312576328,33.227
MDG,2013,440.674658903628,136.436484265628,66.9,46.5189417208381,10.0796108080669,136.369,63.161,4.527,2.71964840033078,33.878
MDG,2014,443.343869908205,137.445786724101,66.2,47.299102963258,10.5872296200375,136.755,63.261,4.421,2.68077948175383,34.534
MDG,2015,445.320069480568,138.833200771878,65.8,48.077446714498,11.0976984938148,135.56,63.362,4.335,2.63948434650119,35.193
MDG,2016,451.15659433146,134.676592456536,65.7,48.854353375217,11.6111708642625,135.171,63.431,4.285,2.61335935661539,35.856
MDG,2017,456.851859574031,139.186670285989,65.7,49.6293115469512,12.1276031211704,135.916,63.433,4.259,2.60345495087599,36.522
MDG,2018,459.330367799543,132.689298160896,65.8,50.4022432734825,12.6470453599113,136.257,63.491,4.246,2.60334538024635,37.191
MDG,2019,467.27741349648,124.946579330031,66.1,51.1722061354795,13.1693371507898,136.38,63.504,4.221,2.60136633480103,37.861
MDG,2020,422.924255422319,126.585803806645,66.3,51.9400233315503,13.6947389718241,135.016,62.706,4.17,2.56778870397591,38.534
MDV,1990,4582.26127991761,,85.7,,,130.449,63.148,6.13,3.17495594408846,25.84
MDV,1991,4507.19493028274,,80.8,,,118.672,63.911,5.796,3.08414944112238,25.776
MDV,1992,4671.99638823819,120.265823364258,76.1,,,107.264,64.664,5.435,2.86660285823986,25.713
MDV,1993,4803.90989371527,122.76676940918,71.5,,,96.979,65.434,5.063,2.62350414564248,25.649
MDV,1994,5053.64632510203,125.378608703613,66.8,,,87.385,66.197,4.688,2.39588951749495,25.586
MDV,1995,5580.26342115447,122.301239013672,62.2,,,73.12,66.962,4.292,2.29658684319165,25.638
MDV,1996,5888.07242928075,122.223022460938,57.4,,,58.862,67.734,3.859,2.19586623197496,26.008
MDV,1997,6254.75856395107,119.35652923584,52.8,,,50.02,68.517,3.477,2.02250438967603,26.379
MDV,1998,6599.87174611655,125.330718994141,48.1,,,43.673,69.303,3.171,1.85635292041612,26.755
MDV,1999,6889.01246326427,126.680809020996,43.6,,,36.149,70.157,2.899,1.70471377146204,27.134
MDV,2000,7037.08545152972,126.989768981934,39.0,93.8161752422714,74.853414579006,30.18,70.892,2.691,1.64706787778788,27.706
MDV,2001,6647.65038915578,124.485786437988,34.7,94.1999675312677,76.2621541817664,26.192,71.659,2.532,1.66955947887464,28.859
MDV,2002,7012.25568637991,121.841133117676,30.8,94.5765294876173,77.6515125140142,20.859,72.36,2.425,1.67678289699847,30.042
MDV,2003,7845.29307268562,121.19751739502,27.2,94.9453974450017,79.0198495743965,17.387,73.263,2.342,1.65789955318333,31.252
MDV,2004,8174.41607710658,119.83869934082,27.0,95.3063047504855,80.3664465970216,16.059,73.008,2.262,1.64645534671167,32.49
MDV,2005,7141.88376878034,113.929962158203,21.6,95.6587150998305,81.6892283501392,14.458,74.785,2.199,1.65046635945583,33.75
MDV,2006,8620.72815257681,112.385597229004,19.4,95.9945571824833,82.9454237660318,13.941,75.256,2.204,2.39322700867029,34.794
MDV,2007,8933.17166852079,107.563919067383,17.6,96.3039886979955,84.0726027003193,14.579,75.711,2.293,3.33024681100438,35.2
MDV,2008,9396.49734252794,105.335929870605,16.1,96.6283878161288,85.333492439595,16.297,75.999,2.371,3.53961652894355,35.61
MDV,2009,8313.40982952913,104.559181213379,14.9,96.949784334191,86.5890752662508,17.963,76.371,2.39,3.53754131988817,36.021
MDV,2010,8569.52494527593,102.100165482332,13.8,97.2681796910021,87.8394197664,17.507,76.756,2.349,3.53092174013543,36.434
MDV,2011,9005.81390804487,100.38204155014,12.9,97.5835487524829,89.0844308336587,16.781,77.141,2.307,3.50821445523557,36.849
MDV,2012,8907.6613557359,97.4747092509902,12.1,97.8958734972482,90.3241236103808,15.737,77.512,2.254,3.45705386277423,37.267
MDV,2013,9213.32792208085,95.7687484324053,11.3,98.2050998830209,91.5580636141333,14.021,77.847,2.174,3.36852336235274,37.685
MDV,2014,9612.07862077246,96.8073394495413,10.5,98.5112365758254,92.7864986293009,12.978,78.187,2.089,3.33008930667728,38.106
MDV,2015,9644.90655028145,99.0061090225564,9.9,98.8142445978223,93.9734926103428,11.718,78.607,2.004,3.45425190846638,38.529
MDV,2016,9909.07669383367,98.2565323867083,9.2,99.1140929170056,95.0612890478553,10.319,78.913,1.903,3.47818441091268,38.954
MDV,2017,10263.299119384,97.1472662194312,8.6,99.4107759168005,96.1397618252165,9.104,79.228,1.798,3.3230837355609,39.38
MDV,2018,10793.8941387462,96.6406154097958,8.0,99.4972301789114,97.2088513367239,7.831,79.433,1.71,3.18090435033978,39.808
MDV,2019,11194.9253726428,96.8629835988386,7.4,99.5272078072488,98.2684279207159,6.866,79.707,1.64,3.04593554452725,40.238
MDV,2020,7295.60221324907,97.1784452967759,6.9,99.5444450641446,99.1553420860455,6.362,78.713,1.613,2.90711274683574,40.669
MLI,1990,504.114585263011,24.6765804290771,231.0,,,157.279,46.541,7.311,1.96820571058385,23.322
MLI,1991,552.249908754393,25.1515293121338,226.5,,,167.077,46.889,7.28,1.98540443777679,23.751
MLI,1992,523.808780982775,26.6993198394775,222.6,,,169.79,47.238,7.237,2.01579765286114,24.186
MLI,1993,529.275647266229,29.9379005432129,218.9,,,172.568,47.586,7.18,2.08462699306597,24.624
MLI,1994,537.585120448336,32.9349784851074,215.4,,,174.229,47.914,7.119,2.15247098778735,25.069
MLI,1995,530.906562069966,35.4226684570312,211.9,,,161.654,48.292,7.052,2.1669139807504,25.519
MLI,1996,556.246993366561,38.6503410339355,208.1,,,160.691,48.5,7.01,2.15534830365536,25.975
MLI,1997,570.006386255312,43.1183013916016,203.8,,,165.752,49.086,6.971,2.27253609178861,26.434
MLI,1998,597.83126160922,46.8527488708496,199.0,,,171.757,49.592,6.936,2.53261369818345,26.948
MLI,1999,614.586994870732,50.9703598022461,193.5,,,177.57,50.06,6.911,2.78016882660174,27.646
MLI,2000,596.578639012468,52.9354515075684,187.6,49.8731925730894,15.4101908214252,173.782,50.605,6.886,2.91308874187569,28.356
MLI,2001,667.920530395715,57.4527702331543,181.5,51.3938754520078,16.6941914369621,170.362,51.3,6.852,3.00701165563643,29.075
MLI,2002,667.601809829487,61.1667289733887,175.2,52.9858979916017,18.0121270781427,170.206,51.995,6.819,3.10676861781848,29.806
MLI,2003,705.686954046396,63.1191711425781,169.0,54.5761414255542,19.3629115283723,171.979,52.632,6.783,3.17894001404545,30.547
MLI,2004,693.861121985899,66.4467468261719,163.1,56.1648948654858,20.7464698412891,175.979,53.253,6.741,3.23794608826987,31.3
MLI,2005,721.897987084722,69.7963180541992,157.4,57.7499626655854,22.1609320906388,177.855,53.792,6.708,3.27522299158149,32.06
MLI,2006,745.087500057101,72.4690475463867,152.2,59.3326832976711,23.6069559732511,172.661,54.305,6.677,3.2804387949943,32.832
MLI,2007,748.926158364864,74.726676940918,147.3,60.9112596868155,25.0829117113185,169.479,54.756,6.647,3.28796078422057,33.612
MLI,2008,772.091975202052,76.5747985839844,142.6,62.4862618814137,26.5889043994531,166.711,55.187,6.624,3.2862188900418,34.403
MLI,2009,781.972286784084,77.8208770751953,138.2,64.0556624247158,28.1230644263015,167.687,55.588,6.592,3.25780569403424,35.2
MLI,2010,809.373887616452,78.2843194478002,133.9,65.6178904393184,29.6838043988009,169.512,55.993,6.579,3.2485140091385,35.999
MLI,2011,815.12426700512,78.6656430079497,129.9,67.1723863885094,31.2702844442832,168.842,56.367,6.545,3.23250831038309,36.799
MLI,2012,787.149724118126,75.3898048541622,126.1,68.7186397074999,32.8816854500786,166.926,56.696,6.523,2.91998728475051,37.599
MLI,2013,782.702450304467,70.8734283447266,122.4,70.2561518476449,34.5171909966045,164.264,57.052,6.491,2.92078257453733,38.398
MLI,2014,816.004655542979,71.8215759998762,119.0,71.7847530871141,36.1762365300362,161.419,57.482,6.441,3.16065691731413,39.196
MLI,2015,838.11986940103,70.5209747052129,115.7,73.3037291686006,37.8578119850329,159.124,57.852,6.385,3.1289280097663,39.991
MLI,2016,860.75307554569,71.8693090094813,112.4,74.8129548355343,39.5613789309833,156.879,58.286,6.319,3.16701291267986,40.783
MLI,2017,878.561348378099,74.6733759399248,109.3,76.3123028778714,41.2864018368594,154.893,58.562,6.251,3.18823649379751,41.572
MLI,2018,892.978322787306,70.3689604909815,106.1,77.8011681494126,43.0319385671456,150.828,58.873,6.118,3.1254232369578,42.356
MLI,2019,909.751069706998,,103.1,79.2797151051117,44.7976967244774,144.648,59.217,5.892,3.01814494306617,43.136
MLI,2020,872.389721102137,,100.0,80.7471863901878,46.5825895523924,143.445,58.858,5.85,3.01751361469378,43.909
MOZ,1990,221.048981086396,69.0840072631836,232.9,,,164.915,44.337,6.319,1.44375619693715,25.0
MOZ,1991,227.4627362365,65.7004699707031,229.7,,,164.134,44.705,6.276,1.94778065719176,25.487
MOZ,1992,206.194607588583,63.6998901367188,225.8,,,158.974,45.095,6.218,1.93755044660082,25.98
MOZ,1993,221.624579964898,64.4473419189453,221.2,,,161.564,45.675,6.153,3.16588006726726,26.479
MOZ,1994,220.478583291331,65.3804702758789,215.5,,,159.371,46.086,6.082,6.7597292831862,26.984
MOZ,1995,212.086249862904,65.1137313842773,208.6,,,160.201,46.546,6.019,5.98142746197679,27.495
MOZ,1996,227.198486695187,,200.6,,,164.625,47.121,5.973,3.2785719951388,28.013
MOZ,1997,247.184945629196,,191.7,,,164.235,47.8,5.933,2.73622524372659,28.535
MOZ,1998,266.672705397492,62.5935401916504,182.1,,,166.02,48.212,5.905,2.27759580542587,28.742
MOZ,1999,291.560018665606,67.8009033203125,172.4,,,169.276,48.837,5.875,2.24695033794385,28.92
MOZ,2000,287.390630344484,73.2299194335938,163.0,22.7135095802514,10.2305487963868,168.755,49.476,5.83,2.20366517231952,29.098
MOZ,2001,317.185703581034,79.6124725341797,154.2,23.7660889119429,11.2260111087981,167.399,50.259,5.755,2.22591756896921,29.277
MOZ,2002,340.13537022259,83.0477981567383,146.0,25.281950672123,12.2572646339569,165.639,50.879,5.667,2.24357740312433,29.457
MOZ,2003,356.521157404125,,138.5,26.8306654926848,13.3023143058234,161.311,51.383,5.6,2.26412694670583,29.637
MOZ,2004,377.064958084878,93.0763931274414,131.6,28.4125475477891,14.3614035663123,157.664,51.855,5.551,2.28307737180822,29.818
MOZ,2005,391.699758163976,100.058006286621,125.0,30.0268645534793,15.4341574090753,157.164,52.322,5.5,2.31300566720779,29.999
MOZ,2006,420.526462764726,102.737716674805,118.2,31.6744358371789,16.5211559577989,156.756,52.748,5.452,2.3486041998682,30.182
MOZ,2007,442.049574057751,109.321502685547,110.0,33.3535146665371,17.6213721830878,155.861,53.255,5.466,2.37944111058302,30.364
MOZ,2008,460.94729485679,114.194580078125,103.7,35.2069187179296,18.8302407708135,158.621,53.799,5.598,2.46564120587285,30.832
MOZ,2009,475.788178051193,115.103843688965,97.5,37.1024439275655,20.0645617499618,160.505,54.4,5.681,2.59095643753164,31.328
MOZ,2010,494.162859074785,116.867207366317,95.0,39.0283491613439,21.3170069551163,161.838,55.04,5.66,2.67685903538336,31.83
MOZ,2011,514.869957191994,113.599054478212,90.5,40.9829957259919,22.5867672282022,164.848,55.733,5.599,2.78615253564474,32.336
MOZ,2012,540.2945177803,113.200785284243,86.3,42.9657407480855,23.8737014232425,167.545,56.46,5.518,2.87101074780924,32.846
MOZ,2013,559.393953685688,114.118825775581,82.6,44.975925386408,25.1776607454077,170.249,57.189,5.43,2.89055494992619,33.36
MOZ,2014,585.266716133984,114.277516463599,79.2,47.0128819373376,26.498493533672,170.375,57.965,5.304,2.89895498583923,33.878
MOZ,2015,610.563774706589,114.82837357539,75.1,49.0759428639125,27.8360509112133,168.903,58.711,5.245,2.90106067133475,34.4
MOZ,2016,620.779714954555,113.687876415561,72.3,51.1644141801736,29.1901697914073,167.354,59.455,5.188,2.93066434696089,34.926
MOZ,2017,618.397694360334,111.566194762496,70.9,53.2771826866148,30.560328246432,165.462,60.148,5.128,2.98845927899068,35.455
MOZ,2018,621.153734194787,115.270990181058,69.5,55.4139858964107,31.9467194446126,163.386,60.79,5.07,2.98089902972538,35.988
MOZ,2019,617.13932000195,117.86067127577,68.3,57.5753680766886,33.350311214661,161.32,61.306,5.016,2.9397415898529,36.528
MOZ,2020,591.804059985932,118.980061431837,67.3,59.7601108598003,34.7705804730804,159.032,61.39,4.959,2.96490034295304,37.074
MRT,1990,1437.75048235693,46.9030799865723,115.4,,,117.542,58.087,6.175,2.5335174710203,39.323
MRT,1991,1421.32599916128,49.172420501709,114.1,,,113.792,58.291,6.157,2.92123792785109,39.199
MRT,1992,1393.6010549879,53.9294586181641,113.1,,,106.423,58.568,6.126,3.82669577865452,39.075
MRT,1993,1416.96725698321,60.9219207763672,112.3,,,106.361,58.733,6.093,4.04483281809764,38.952
MRT,1994,1327.72304115123,67.1510696411133,111.6,,,104.277,58.763,6.058,3.39678688176153,38.829
MRT,1995,1418.64664553675,71.0072937011719,110.8,,,102.09,58.861,5.962,2.74327836229324,38.705
MRT,1996,1471.80330919792,74.5766296386719,109.7,,,102.108,58.915,5.861,1.97732237962951,38.582
MRT,1997,1381.16274883447,78.5126190185547,107.9,,,95.932,59.417,5.743,2.22749819161846,38.459
MRT,1998,1383.19229722759,80.7735366821289,105.5,,,89.151,59.89,5.623,2.593086654003,38.337
MRT,1999,1396.17220086364,82.4499130249023,102.3,,,89.914,60.443,5.524,2.67329856414459,38.214
MRT,2000,1304.64439067179,81.9958877563477,98.2,41.6727136260492,17.9997173834584,89.946,61.044,5.456,2.78353822069134,38.091
MRT,2001,1262.65567288639,80.3173294067383,93.5,42.4899515308389,19.1524574061145,91.034,61.662,5.407,2.46862570579989,38.616
MRT,2002,1252.10300454131,81.0384368896484,88.1,44.036188545055,20.4186752595666,90.649,62.249,5.373,2.2112923085405,39.48
MRT,2003,1308.56307582578,82.6807022094727,82.5,45.6009548233358,21.6942174188124,91.322,62.805,5.364,2.28829406566231,40.351
MRT,2004,1338.66768122804,88.9611282348633,77.0,47.1838775605219,22.9791704022434,96.543,63.369,5.374,2.34965515386841,41.229
MRT,2005,1418.53202144135,89.0759201049805,71.8,48.7833430823827,24.2726192428968,98.479,63.92,5.376,2.42430459268211,42.111
MRT,2006,1637.04191255803,92.2504577636719,67.3,50.3993782607608,25.8426775463685,100.627,64.493,5.404,2.50658248493226,42.998
MRT,2007,1563.60628765192,94.5087280273438,63.5,52.0315948495456,27.4480730531652,102.838,64.885,5.426,2.60052819123955,43.89
MRT,2008,1514.2655013629,91.1832809448242,60.4,53.6800163896712,29.0901330674284,102.904,65.233,5.436,2.87480873438379,44.788
MRT,2009,1469.05426880813,97.033561706543,57.9,55.3417749959603,30.7676046443891,102.202,65.485,5.406,3.12899450909418,45.686
MRT,2010,1460.19179652873,97.8571652188966,56.1,57.0181227515306,32.4828471045186,101.835,65.661,5.384,3.19159403639576,46.588
MRT,2011,1472.55245572229,95.4359624506773,54.5,58.7082503245994,34.2364122777928,101.953,65.754,5.38,3.24512473547367,47.493
MRT,2012,1488.97177557214,94.9017954032329,53.1,60.4113532940723,36.0288156075821,101.637,65.808,5.352,3.26413503920642,48.4
MRT,2013,1502.90142381083,93.6377057031555,51.7,62.125804073415,37.8596791899108,100.99,65.89,5.317,3.135806545909,49.306
MRT,2014,1520.64621634902,93.9026961891851,50.4,63.8479726379874,39.7263190878941,99.962,66.207,5.261,3.01218949095495,50.203
MRT,2015,1554.94897871782,96.699365333097,48.9,65.5766976503204,41.6283202758138,98.982,66.498,5.211,3.00605924056849,51.089
MRT,2016,1528.05152299375,88.6641926490124,47.4,67.3108424585845,43.5651524136921,97.886,66.823,5.157,2.99795842489143,51.962
MRT,2017,1576.06857825162,87.8173094861384,45.9,69.0508935100155,45.5380471543017,96.818,67.088,5.106,2.98778789331469,52.824
MRT,2018,1602.90225649072,90.2193039220816,44.5,70.7953470501433,47.5458940516824,95.559,67.419,5.044,2.97356403059489,53.672
MRT,2019,1605.1352359742,90.2671941351334,43.0,72.5443131435372,49.5893944954558,94.333,67.64,4.984,2.95347297852629,54.507
MRT,2020,1553.30615586591,93.8044664780786,41.7,74.2967211205179,51.6677351813684,92.93,66.794,4.912,2.92092559048913,55.327
MUS,1990,3810.48083308592,,23.2,,,43.75,69.4048780487805,2.32,0.712313471132199,43.9
MUS,1991,3936.7665085183,,21.9,,,43.703,69.9560975609756,2.3,1.07946362530249,43.777
MUS,1992,4138.34644932114,,21.3,,,43.451,70.0585365853659,2.37,1.31574311449685,43.653
MUS,1993,4297.40909221881,,21.2,,,42.681,70.1073170731707,2.21,1.18554061440712,43.53
MUS,1994,4412.9375663223,,21.6,,,41.175,70.1585365853659,2.25,1.40006449419438,43.407
MUS,1995,4562.74692775784,,22.2,,,38.476,70.3258536585366,2.14,0.859933461061684,43.284
MUS,1996,4768.68343568327,,22.6,,,37.897,70.3229268292683,2.12,1.02276454116174,43.161
MUS,1997,4977.19016757315,,22.5,,,36.77,70.4048780487805,2.04,1.25209760994193,43.038
MUS,1998,5224.18419650851,,21.6,,,35.589,70.6073170731707,1.97,1.05142162473208,42.916
MUS,1999,5292.86908859768,,20.3,,,37.512,70.9609756097561,2.05,1.27124855157122,42.793
MUS,2000,5671.0295504201,,18.9,99.3163374767888,90.0793406891159,37.723,71.6634146341463,1.99,0.982676166064297,42.67
MUS,2001,5814.74834570012,102.975166320801,17.6,99.3495705952433,90.4883947670548,34.884,71.7658536585366,1.91,0.790047581068153,42.559
MUS,2002,5867.77362995049,102.728149414062,16.6,99.382883118503,90.8988237585279,35.18,71.9658536585366,1.94,0.694240135210974,42.447
MUS,2003,6170.64876733851,102.185363769531,16.0,99.416277503971,91.310664714881,34.917,72.1170731707317,1.87,0.723661765578573,42.335
MUS,2004,6397.59346169031,101.855949401855,15.7,99.4497609225468,91.723928323025,35.548,72.2658536585366,1.92,0.627103982385528,42.223
MUS,2005,6472.87388554741,102.094566345215,15.5,99.483333741009,92.1386403749534,34.048,72.4321951219512,1.88,0.592099659929956,42.112
MUS,2006,6756.22955969517,101.59693145752,15.4,99.5169819997469,92.5547473749025,32.907,72.4321951219512,1.77,0.466403525955087,42.0
MUS,2007,7110.69493851624,100.83757019043,15.2,99.5507166407848,92.9723040352606,33.568,72.5707317073171,1.74,0.455526400702738,41.889
MUS,2008,7466.69465771689,101.194557189941,15.0,99.5845366579485,93.3912768352424,32.825,72.5707317073171,1.67,0.361630847401639,41.777
MUS,2009,7693.76434353874,100.478866577148,14.8,99.6184440971442,93.8117044078618,31.577,72.8824390243903,1.59,0.265537672832765,41.666
MUS,2010,8011.45517219702,100.593631948192,14.8,99.6524315945965,94.2335664258149,30.745,72.9673170731707,1.57,0.237886692890185,41.555
MUS,2011,8324.78328337964,100.025853822488,14.9,99.6865004105042,94.6568681231222,30.324,73.2668292682927,1.55,0.160140420765724,41.444
MUS,2012,8591.96715947096,99.3669004354746,15.0,99.7206566079624,95.0744845618934,29.525,73.8634146341464,1.54,0.277321025514609,41.332
MUS,2013,8859.2121832294,97.8401164880995,14.9,99.7548988700036,95.4787720221817,26.724,74.0170731707317,1.44,0.242165626741126,41.222
MUS,2014,9181.61575362564,97.151872457029,14.7,99.7892273957832,95.4736296388164,24.774,74.1943902439024,1.43,0.181022097854624,41.111
MUS,2015,9507.87133656424,97.1186716587986,14.7,99.8236333743034,95.4685057890773,23.288,74.3531707317073,1.36,0.132404330287967,41.0
MUS,2016,9868.32716641952,96.7216048032764,14.7,99.858158093397,95.4635508377365,23.523,74.3948780487805,1.4,0.0687082325715694,40.91
MUS,2017,10247.6960577758,96.4786321239223,15.0,99.8927781204715,95.4587584215527,24.027,74.5146341463415,1.44,0.0901672663767558,40.841
MUS,2018,10652.4836886859,96.4493985496331,15.3,99.9274631483923,,23.33,74.4163414634146,1.41,0.0545354541381391,40.793
MUS,2019,10956.9450226163,95.423076066873,15.7,99.9621987210459,,22.83,74.2358536585366,1.4,0.0322330642925213,40.766
MUS,2020,9362.87435896817,95.0063902545739,15.8,99.9958002416707,,22.846,74.1770731707317,1.44,0.00229068020969373,40.76
MWI,1990,353.771303717595,72.9827728271484,242.8,,,155.057,43.575,6.74,3.94913594593981,11.56
MWI,1991,372.997561772469,74.35888671875,235.5,,,156.428,43.54,6.681,3.07784774072047,11.885
MWI,1992,335.726543539643,87.8503875732422,227.7,,,155.491,43.636,6.63,2.91173826494271,12.218
MWI,1993,362.930995399017,91.8353881835938,220.2,,,151.276,43.648,6.573,1.45890484790257,12.558
MWI,1994,329.584099900642,99.8488693237305,213.4,,,150.301,43.8,6.488,-1.16516040362747,12.907
MWI,1995,385.279714072363,152.616287231445,206.6,,,148.484,43.804,6.392,-0.145478657197626,13.263
MWI,1996,405.397063690478,149.754653930664,201.9,,,146.805,44.005,6.285,1.97165297305688,13.629
MWI,1997,412.4131068375,,197.3,,,150.588,44.2,6.231,2.00642058000582,14.002
MWI,1998,419.313245170577,137.814071655273,191.7,,,151.783,44.3,6.205,2.16203188036192,14.384
MWI,1999,422.099909963762,136.823791503906,183.9,,,154.334,45.06,6.124,2.33453883328598,14.522
MWI,2000,418.592985038462,139.182037353516,173.3,53.8551503867891,9.35119168326581,154.744,46.17,6.002,2.39808527580859,14.61
MWI,2001,388.260039763569,143.611740112305,159.9,54.6944365407866,9.35302745592832,153.767,47.205,5.943,2.41939427546647,14.698
MWI,2002,385.308980237095,140.272842407227,145.5,55.5306960967453,9.35480607328341,152.725,48.176,5.903,2.44868795908692,14.786
MWI,2003,397.224846758815,,131.5,56.3642789213834,9.35670091834008,154.279,49.601,5.875,2.50311318898405,14.875
MWI,2004,408.064916052765,133.789779663086,119.3,57.1948248177515,9.35853809192232,156.414,51.073,5.864,2.58631203946607,14.964
MWI,2005,410.267979592536,131.803100585938,109.9,58.0226689907609,11.6430175561907,158.396,52.469,5.848,2.67801100189358,15.054
MWI,2006,417.877689776503,131.494323730469,103.4,58.8474613731577,13.9195187317472,156.845,53.652,5.802,2.75507030698051,15.144
MWI,2007,445.254305419586,128.682327270508,98.3,59.6695187660042,16.1881876779704,153.372,54.687,5.724,2.82103771276785,15.235
MWI,2008,465.55147298007,136.033767700195,93.1,60.488516312097,18.4488656942881,149.444,55.715,5.609,2.90426164632368,15.326
MWI,2009,489.631418790158,133.763076782227,88.1,61.3079411675592,20.7030013060694,146.351,56.714,5.453,2.95642545456471,15.429
MWI,2010,508.088650552846,135.953379497131,83.0,62.127463511403,22.9502207251724,143.882,57.787,5.263,2.94779608735928,15.544
MWI,2011,517.833736624232,136.570114875395,76.7,62.9470286507326,25.1902515685701,140.716,58.859,5.083,2.91504427220952,15.672
MWI,2012,512.74031797451,136.603950137451,69.8,63.7660224661247,27.422603378864,138.194,59.87,4.902,2.87064589887138,15.812
MWI,2013,525.357645516557,140.88915082399,64.0,64.5846233286892,29.6470619862229,135.531,60.816,4.759,2.83808966369485,15.966
MWI,2014,539.562601918057,140.734554498983,60.2,65.4019636230554,31.8630595655518,132.107,61.651,4.569,2.80479012384928,16.132
MWI,2015,539.605363240686,139.547593190997,56.7,66.21842923585,34.0704034895695,128.196,62.324,4.384,2.75359183453625,16.313
MWI,2016,538.221990810959,137.823026920131,53.5,67.0329347081967,36.2684898041781,125.062,63.163,4.216,2.72595787740448,16.506
MWI,2017,544.795729220349,139.233233518644,50.6,67.84581515677,38.4570669671792,123.466,63.914,4.113,2.70808949087835,16.714
MWI,2018,553.528790902088,136.723876953125,47.5,68.6566613091595,40.6356736680772,122.398,64.464,4.021,2.67117568591664,16.937
MWI,2019,569.866249371948,139.274520404398,45.5,69.4648756261317,42.8038378125311,120.579,64.995,3.952,2.65059567621331,17.174
MWI,2020,559.447086086067,136.43618677975,43.1,70.2704690844752,44.9611498947132,118.757,65.216,3.877,2.63573735113183,17.427
NAM,1990,2857.33777498196,128.279418945312,73.9,,,93.692,61.359,5.398,6.04762452874674,27.656
NAM,1991,2989.40001637296,138.336013793945,72.4,,,90.243,60.833,5.29,3.33109552708536,27.919
NAM,1992,3104.24536078011,139.708145141602,71.4,,,89.627,60.16,5.107,3.17286989481137,28.336
NAM,1993,2959.27503800966,138.520355224609,71.0,,,88.584,59.26,4.905,3.19048589219443,28.823
NAM,1994,2918.37740296161,139.918334960938,71.3,,,88.12,58.441,4.676,3.10674150290496,29.316
NAM,1995,2945.36226956201,135.479843139648,72.4,,,86.785,57.518,4.417,2.90451809453557,29.813
NAM,1996,2958.24060697383,132.155075073242,73.9,,,85.699,56.639,4.201,2.70517158693344,30.316
NAM,1997,3004.30804359997,128.637069702148,75.6,,,86.108,55.844,4.166,2.58822548786846,30.823
NAM,1998,3025.32668011049,123.859306335449,77.0,,,87.016,54.767,4.176,2.54139251078514,31.335
NAM,1999,3050.46098873323,116.87606048584,77.9,,,85.99,53.983,4.138,2.48639740874389,31.851
NAM,2000,3083.59657884697,113.866256713867,77.9,75.9628102006405,28.0552178433948,83.882,52.946,3.991,2.35219877188535,32.373
NAM,2001,3055.40444831936,112.325736999512,77.1,76.3689821667623,28.3498582411564,79.963,51.98,3.827,2.08953121470852,32.898
NAM,2002,3145.94566281247,111.884033203125,76.1,76.8782066115786,28.7898121001836,76.292,51.988,3.693,1.75728257510242,33.766
NAM,2003,3232.30589658857,112.014106750488,75.1,77.4019458954656,29.2486420373994,75.469,51.918,3.58,1.44425237074387,34.709
NAM,2004,3582.89503259701,110.676361083984,74.1,77.9204001256526,29.6982094854602,74.086,52.175,3.545,1.27571138513782,35.666
NAM,2005,3627.75059772278,112.362739562988,70.5,78.4318651214661,30.1360786395554,74.71,52.557,3.571,1.25364169808749,36.632
NAM,2006,3834.99894666178,113.178672790527,64.9,78.9370961710911,30.5632818943393,75.43,53.183,3.601,1.27859222127371,37.61
NAM,2007,3987.61796106565,116.05362701416,60.6,79.4353345856474,30.9787336893598,75.414,54.026,3.608,1.3321269140493,38.598
NAM,2008,4036.38187484707,116.289268493652,56.4,79.9267237226483,31.3826009951545,76.027,54.74,3.616,1.39984615902945,39.597
NAM,2009,3989.20711387651,116.96800994873,52.9,80.4094271857812,31.7723198058651,77.097,55.347,3.633,1.47115601688196,40.601
